User_ID,Age,Gender,City,Annual_Income,Spending_Score,Device_Type,Browser,Session_Duration_Min,Pages_Visited,Product_Category,Purchase_Amount,Payment_Method,Membership_Level,Campaign_Source,Day_of_Week,Cart_Items,Returned
2846,57,Male,Kolkata,1263319,5,Tablet,Edge,34,23,Home,5495.4,UPI,Gold,Email,Saturday,3,0
2847,45,Other,Bangalore,1372867,73,Mobile,Opera,29,12,Beauty,19131.59,Wallet,Platinum,Email,Friday,9,1
2848,56,Other,Pune,1272876,28,Desktop,Opera,109,19,Home,4400.59,UPI,Regular,Organic,Tuesday,5,0
2849,23,Female,Kolkata,310888,83,Desktop,Edge,48,27,Beauty,8891.29,Credit Card,Platinum,Social Media,Thursday,8,0
2850,26,Female,Delhi,1355394,69,Desktop,Opera,72,21,Home,3679.48,Wallet,Platinum,Email,Sunday,1,0
2851,37,Female,Bangalore,1461359,87,Desktop,Opera,77,13,Books,17512.25,Net Banking,Platinum,Social Media,Sunday,1,0
2852,18,Other,Kolkata,271509,44,Desktop,Chrome,46,19,Home,4509.86,Wallet,Regular,Email,Saturday,0,0
2853,25,Other,Kolkata,1258279,16,Tablet,Chrome,37,4,Fashion,791.35,Net Banking,Regular,Ads,Sunday,7,0
2854,40,Male,Hyderabad,1463654,71,Desktop,Chrome,119,22,Sports,874.91,UPI,Silver,Ads,Thursday,6,0
2855,20,Other,Bangalore,1444662,78,Tablet,Firefox,3,12,Books,8333.69,Net Banking,Gold,Ads,Sunday,4,1
2856,21,Other,Delhi,419888,22,Desktop,Edge,78,4,Books,10503.27,Credit Card,Silver,Social Media,Tuesday,5,0
2857,42,Female,Kolkata,633647,73,Desktop,Chrome,96,13,Fashion,928.61,Wallet,Platinum,Social Media,Tuesday,1,0
2858,55,Female,Pune,256436,23,Mobile,Opera,87,20,Fashion,1948.02,Credit Card,Regular,Social Media,Monday,7,1
2859,32,Female,Ahmedabad,483989,43,Mobile,Firefox,87,7,Fashion,2039.51,Net Banking,Silver,Referral,Sunday,5,1
2860,38,Female,Hyderabad,806065,68,Mobile,Edge,77,6,Electronics,13403.18,Credit Card,Regular,Ads,Thursday,4,1
2861,52,Female,Mumbai,235055,43,Tablet,Chrome,113,12,Books,6066.32,Credit Card,Silver,Email,Sunday,8,0
2862,31,Male,Mumbai,258812,26,Tablet,Chrome,105,12,Beauty,11295.2,Net Banking,Regular,Organic,Tuesday,0,0
2863,53,Male,Mumbai,294035,41,Mobile,Edge,103,16,Fashion,1566.55,Net Banking,Regular,Referral,Tuesday,0,0
2864,29,Male,Pune,454948,70,Mobile,Chrome,50,13,Fashion,17853.1,UPI,Silver,Social Media,Wednesday,0,0
2865,34,Female,Ahmedabad,562982,31,Desktop,Edge,21,17,Electronics,6158.22,UPI,Regular,Ads,Thursday,9,0
2866,56,Female,Kolkata,1390652,17,Tablet,Edge,107,8,Electronics,15586.19,COD,Platinum,Referral,Tuesday,5,0
2867,26,Female,Delhi,1150894,9,Desktop,Opera,48,1,Sports,16551.39,Net Banking,Gold,Ads,Thursday,8,1
2868,52,Male,Mumbai,278121,91,Desktop,Edge,58,12,Fashion,19759.38,COD,Silver,Email,Tuesday,7,0
2869,30,Female,Bangalore,337948,55,Mobile,Safari,31,25,Beauty,14846.67,Net Banking,Platinum,Organic,Saturday,5,0
2870,32,Male,Mumbai,641320,6,Desktop,Chrome,114,20,Fashion,8911.83,COD,Silver,Referral,Sunday,8,0
2871,35,Female,Kolkata,672351,70,Desktop,Opera,7,7,Sports,3137.29,Debit Card,Regular,Organic,Thursday,0,0
2872,50,Other,Chennai,1268954,64,Mobile,Firefox,57,21,Books,1052.66,Net Banking,Silver,Referral,Sunday,5,0
2873,23,Male,Pune,750856,4,Mobile,Safari,36,12,Fashion,17736.57,Credit Card,Gold,Ads,Monday,3,0
2874,44,Other,Chennai,457447,67,Desktop,Edge,83,26,Electronics,8988.6,COD,Silver,Social Media,Monday,7,0
2875,40,Male,Mumbai,941584,88,Desktop,Firefox,86,19,Electronics,15024.28,Debit Card,Platinum,Ads,Monday,1,0
2876,44,Female,Ahmedabad,1497534,56,Desktop,Firefox,24,13,Sports,9976.98,Debit Card,Platinum,Social Media,Friday,9,0
2877,51,Female,Kolkata,307014,18,Tablet,Firefox,24,24,Sports,17605.32,UPI,Gold,Social Media,Sunday,6,0
2878,55,Other,Mumbai,1203857,32,Desktop,Firefox,56,10,Electronics,15018.34,Debit Card,Silver,Social Media,Tuesday,9,0
2879,31,Female,Chennai,919710,85,Mobile,Opera,85,2,Electronics,1800.61,COD,Gold,Ads,Sunday,1,0
2880,53,Male,Kolkata,1303637,48,Desktop,Opera,61,27,Fashion,15067.72,Debit Card,Silver,Ads,Wednesday,9,0
2881,25,Female,Pune,799885,29,Tablet,Firefox,107,26,Sports,5409.6,Debit Card,Gold,Organic,Sunday,3,0
2882,52,Female,Pune,748689,32,Desktop,Safari,77,3,Books,15483.82,UPI,Regular,Referral,Friday,8,0
2883,36,Male,Mumbai,1383458,25,Tablet,Chrome,70,12,Fashion,18975.45,UPI,Silver,Social Media,Thursday,7,1
2884,47,Other,Pune,1253478,76,Tablet,Chrome,28,5,Electronics,18609.63,Net Banking,Silver,Email,Tuesday,8,0
2885,31,Other,Hyderabad,711092,63,Mobile,Opera,32,5,Beauty,2587.5,Wallet,Gold,Email,Tuesday,1,0
2886,37,Female,Kolkata,979555,9,Desktop,Safari,77,5,Sports,1187.98,Credit Card,Platinum,Social Media,Sunday,4,0
2887,42,Male,Ahmedabad,1071580,71,Tablet,Safari,98,7,Fashion,15561.93,Debit Card,Silver,Referral,Friday,3,0
2888,57,Other,Kolkata,522743,14,Desktop,Edge,96,8,Sports,14228.24,Credit Card,Gold,Ads,Sunday,7,0
2889,41,Other,Pune,1455847,20,Tablet,Opera,118,24,Beauty,3605.83,Debit Card,Platinum,Organic,Tuesday,1,0
2890,31,Female,Kolkata,895896,84,Mobile,Safari,78,27,Books,13722.89,Wallet,Regular,Email,Tuesday,2,0
2891,43,Male,Chennai,860495,10,Mobile,Safari,96,19,Home,408.21,UPI,Platinum,Referral,Thursday,3,0
2892,55,Other,Delhi,548097,11,Desktop,Chrome,45,24,Electronics,12660.13,COD,Platinum,Ads,Wednesday,6,0
2893,40,Female,Chennai,578471,39,Desktop,Safari,69,16,Beauty,16662.88,Wallet,Platinum,Social Media,Thursday,1,0
2894,39,Female,Bangalore,303146,19,Desktop,Safari,99,10,Home,12872.6,Net Banking,Platinum,Ads,Saturday,7,0
2895,36,Female,Hyderabad,1475186,19,Desktop,Firefox,68,13,Fashion,1401.39,Debit Card,Gold,Ads,Friday,5,0
2896,20,Female,Delhi,826619,43,Desktop,Chrome,78,2,Beauty,19820.35,COD,Silver,Ads,Tuesday,6,0
2897,59,Other,Mumbai,755281,61,Tablet,Chrome,18,4,Home,7186.22,UPI,Regular,Organic,Sunday,3,0
2898,36,Male,Kolkata,396868,70,Desktop,Firefox,75,2,Beauty,7671.52,Wallet,Platinum,Email,Tuesday,0,0
2899,26,Female,Ahmedabad,852526,72,Tablet,Chrome,83,21,Home,1786.55,Net Banking,Gold,Email,Wednesday,1,1
2900,45,Female,Bangalore,1061095,65,Tablet,Edge,2,3,Fashion,3425.64,Credit Card,Platinum,Organic,Wednesday,9,0
2901,37,Other,Bangalore,971845,23,Tablet,Edge,98,10,Fashion,5496.4,Net Banking,Gold,Referral,Monday,5,0
2902,24,Female,Ahmedabad,1365323,60,Desktop,Opera,3,26,Fashion,16004.13,Credit Card,Regular,Ads,Sunday,0,0
2903,31,Female,Hyderabad,1488597,10,Mobile,Chrome,29,11,Fashion,13865.8,Debit Card,Platinum,Social Media,Wednesday,9,0
2904,26,Male,Delhi,1318607,63,Mobile,Chrome,87,3,Fashion,11714.61,Wallet,Silver,Organic,Thursday,6,0
2905,36,Female,Bangalore,429645,2,Desktop,Edge,48,5,Books,17291.47,Credit Card,Silver,Ads,Saturday,7,0
2906,31,Other,Ahmedabad,996479,36,Desktop,Opera,65,20,Home,19956.32,Credit Card,Platinum,Ads,Tuesday,7,1
2907,55,Male,Delhi,1397687,57,Desktop,Opera,42,6,Fashion,7757.01,Net Banking,Platinum,Email,Thursday,1,0
2908,53,Other,Delhi,916456,66,Tablet,Edge,6,21,Beauty,7885.35,Debit Card,Silver,Organic,Thursday,3,0
2909,57,Male,Pune,1152805,79,Mobile,Edge,59,26,Beauty,14748.18,UPI,Regular,Social Media,Thursday,8,0
2910,34,Male,Bangalore,638330,20,Mobile,Firefox,81,13,Fashion,12922.54,Net Banking,Platinum,Organic,Thursday,5,1
2911,47,Female,Delhi,1007798,42,Mobile,Opera,19,5,Beauty,366.53,Debit Card,Platinum,Social Media,Thursday,6,0
2912,26,Female,Hyderabad,613961,21,Mobile,Opera,108,3,Fashion,13143.0,Wallet,Gold,Ads,Thursday,4,0
2913,50,Female,Bangalore,1160586,94,Tablet,Firefox,52,20,Books,14420.21,COD,Platinum,Social Media,Tuesday,8,0
2914,42,Other,Hyderabad,386342,88,Desktop,Edge,61,12,Beauty,19720.14,UPI,Platinum,Ads,Thursday,3,0
2915,31,Female,Hyderabad,866713,66,Tablet,Firefox,112,29,Sports,11776.74,Wallet,Regular,Social Media,Friday,6,0
2916,28,Female,Delhi,1011512,38,Desktop,Firefox,2,3,Electronics,13719.91,Credit Card,Gold,Email,Thursday,7,0
2917,52,Male,Delhi,218788,86,Desktop,Safari,79,19,Beauty,15796.08,COD,Regular,Organic,Monday,5,1
2918,58,Female,Pune,1152473,93,Mobile,Opera,23,15,Beauty,2009.6,Credit Card,Platinum,Email,Saturday,0,1
2919,31,Female,Ahmedabad,1172675,78,Mobile,Edge,19,10,Books,14719.58,Debit Card,Platinum,Referral,Thursday,5,0
2920,47,Female,Kolkata,1047065,69,Desktop,Safari,97,25,Electronics,10982.63,UPI,Gold,Organic,Monday,6,0
2921,58,Female,Pune,589605,24,Desktop,Safari,70,26,Sports,2091.5,Wallet,Gold,Organic,Tuesday,3,0
2922,21,Male,Bangalore,859521,26,Mobile,Safari,50,6,Electronics,13430.63,UPI,Regular,Social Media,Friday,0,0
2923,21,Female,Pune,1395151,2,Mobile,Edge,61,16,Beauty,4766.64,Net Banking,Platinum,Ads,Sunday,6,0
2924,45,Male,Mumbai,709240,46,Mobile,Firefox,19,15,Fashion,10804.17,Debit Card,Platinum,Social Media,Tuesday,2,1
2925,25,Other,Ahmedabad,1011414,34,Mobile,Edge,94,26,Sports,5691.11,Credit Card,Regular,Organic,Tuesday,5,0
2926,19,Female,Bangalore,1055446,62,Mobile,Opera,22,2,Beauty,2180.27,Credit Card,Regular,Email,Thursday,5,0
2927,58,Female,Ahmedabad,1435558,87,Tablet,Opera,3,17,Fashion,5092.2,Wallet,Gold,Ads,Monday,2,0
2928,39,Female,Hyderabad,358244,41,Tablet,Firefox,5,16,Fashion,8832.25,Credit Card,Platinum,Social Media,Friday,1,0
2929,58,Male,Pune,844344,99,Tablet,Edge,94,3,Books,9933.16,Credit Card,Platinum,Email,Thursday,4,0
2930,33,Female,Pune,537840,15,Mobile,Firefox,67,19,Sports,3054.77,UPI,Regular,Social Media,Sunday,9,0
2931,46,Female,Kolkata,388876,55,Desktop,Firefox,60,4,Beauty,6487.47,UPI,Platinum,Organic,Monday,2,0
2932,47,Other,Pune,670683,3,Desktop,Edge,39,20,Home,17201.87,Credit Card,Platinum,Social Media,Saturday,2,0
2933,29,Male,Delhi,1214230,76,Mobile,Opera,103,29,Fashion,18216.6,Net Banking,Gold,Email,Thursday,7,0
2934,52,Male,Hyderabad,656323,38,Tablet,Edge,28,5,Books,10750.12,COD,Platinum,Email,Sunday,9,0
2935,28,Other,Pune,521070,51,Desktop,Opera,1,13,Electronics,9858.2,Debit Card,Gold,Email,Tuesday,3,0
2936,38,Male,Chennai,797425,17,Mobile,Chrome,22,20,Home,11670.04,Credit Card,Platinum,Social Media,Monday,4,0
2937,38,Female,Chennai,696571,91,Tablet,Chrome,109,28,Books,4369.93,Debit Card,Platinum,Organic,Saturday,7,0
2938,22,Female,Ahmedabad,1190890,83,Tablet,Chrome,45,2,Electronics,19872.07,Credit Card,Platinum,Referral,Wednesday,0,0
2939,37,Other,Hyderabad,862104,49,Tablet,Safari,111,27,Sports,14930.93,Wallet,Regular,Referral,Thursday,6,0
2940,54,Male,Pune,575865,21,Tablet,Opera,51,12,Books,4851.04,Wallet,Platinum,Referral,Tuesday,4,1
2941,20,Male,Kolkata,1177587,88,Tablet,Opera,103,17,Fashion,5515.71,Net Banking,Platinum,Ads,Monday,1,0
2942,50,Male,Mumbai,1298699,24,Tablet,Edge,81,10,Fashion,13003.41,COD,Silver,Organic,Tuesday,1,0
2943,26,Other,Kolkata,1321248,83,Tablet,Opera,106,23,Sports,6524.65,Credit Card,Silver,Organic,Thursday,7,0
2944,26,Female,Mumbai,912856,95,Tablet,Edge,51,9,Fashion,7170.8,Credit Card,Gold,Ads,Saturday,9,0
2945,21,Other,Bangalore,408408,40,Tablet,Safari,28,9,Books,15640.76,COD,Platinum,Referral,Sunday,3,0
2946,52,Female,Bangalore,1219775,20,Tablet,Edge,114,27,Home,5411.85,Credit Card,Gold,Referral,Thursday,1,0
2947,34,Other,Kolkata,638345,79,Mobile,Chrome,30,17,Books,14134.3,UPI,Silver,Ads,Thursday,9,1
2948,51,Female,Pune,1012581,35,Desktop,Edge,104,9,Home,18704.21,Net Banking,Gold,Email,Friday,9,0
2949,41,Male,Ahmedabad,557138,48,Mobile,Edge,8,14,Books,2570.29,UPI,Platinum,Organic,Sunday,7,0
2950,49,Male,Kolkata,1265928,99,Desktop,Edge,91,17,Sports,2971.26,Wallet,Silver,Referral,Sunday,5,0
2951,18,Male,Bangalore,656994,33,Mobile,Opera,41,17,Books,18863.17,Net Banking,Platinum,Referral,Sunday,8,0
2952,25,Other,Delhi,398641,56,Desktop,Firefox,109,2,Beauty,4150.03,UPI,Gold,Ads,Friday,4,0
2953,40,Other,Mumbai,698595,41,Desktop,Firefox,25,26,Fashion,515.93,Wallet,Gold,Social Media,Thursday,0,0
2954,57,Other,Hyderabad,221645,54,Desktop,Firefox,59,27,Books,17383.31,UPI,Regular,Organic,Saturday,2,0
2955,29,Male,Ahmedabad,749631,44,Mobile,Opera,77,15,Books,5717.83,Wallet,Silver,Organic,Friday,4,0
2956,29,Female,Kolkata,728409,82,Desktop,Chrome,34,11,Home,6037.24,Credit Card,Gold,Organic,Saturday,9,0
2957,32,Male,Pune,459806,81,Tablet,Firefox,39,22,Electronics,4615.73,Net Banking,Silver,Email,Sunday,4,0
2958,58,Male,Pune,471415,72,Desktop,Firefox,71,25,Fashion,18361.57,Net Banking,Regular,Social Media,Tuesday,6,0
2959,36,Female,Ahmedabad,356284,84,Mobile,Safari,116,5,Home,15510.93,Credit Card,Silver,Organic,Monday,4,0
2960,43,Female,Chennai,572965,11,Mobile,Safari,86,9,Home,11976.17,Wallet,Gold,Email,Friday,8,0
2961,46,Female,Mumbai,1062260,94,Tablet,Chrome,97,9,Home,9119.84,Net Banking,Silver,Email,Friday,7,0
2962,39,Female,Ahmedabad,616697,91,Desktop,Edge,46,14,Beauty,2956.25,Net Banking,Regular,Email,Saturday,4,0
2963,57,Male,Ahmedabad,687245,14,Mobile,Edge,38,8,Sports,18527.14,Credit Card,Silver,Organic,Saturday,5,0
2964,38,Other,Mumbai,295011,42,Desktop,Safari,95,11,Beauty,15018.31,Debit Card,Silver,Organic,Friday,6,0
2965,55,Male,Mumbai,1183908,79,Tablet,Safari,109,12,Books,5649.78,COD,Silver,Ads,Friday,6,0
2966,37,Female,Kolkata,273749,12,Tablet,Chrome,33,7,Electronics,18955.17,Wallet,Silver,Ads,Saturday,8,0
2967,46,Other,Bangalore,1177473,84,Mobile,Chrome,117,3,Electronics,18710.3,Wallet,Gold,Social Media,Wednesday,2,1
2968,21,Other,Delhi,201903,17,Desktop,Opera,116,26,Sports,13224.42,UPI,Platinum,Ads,Monday,4,1
2969,24,Male,Kolkata,366416,90,Tablet,Edge,22,3,Books,19701.57,Net Banking,Silver,Organic,Tuesday,6,1
2970,45,Male,Ahmedabad,1230531,78,Tablet,Opera,27,14,Sports,3826.24,COD,Regular,Ads,Friday,5,1
2971,45,Male,Hyderabad,826701,25,Mobile,Firefox,63,4,Home,14654.67,Credit Card,Silver,Social Media,Sunday,3,1
2972,21,Other,Bangalore,846990,26,Tablet,Chrome,27,25,Electronics,3128.3,Net Banking,Regular,Organic,Wednesday,3,0
2973,39,Other,Kolkata,973341,47,Mobile,Edge,21,28,Home,13864.66,COD,Platinum,Referral,Thursday,4,0
2974,29,Other,Delhi,1004751,25,Tablet,Edge,53,14,Sports,18405.05,Wallet,Regular,Referral,Thursday,2,0
2975,20,Female,Ahmedabad,876801,89,Tablet,Opera,35,14,Electronics,10768.34,Wallet,Platinum,Referral,Wednesday,4,0
2976,39,Female,Ahmedabad,538322,60,Mobile,Safari,47,3,Home,15285.03,UPI,Regular,Social Media,Tuesday,1,0
2977,19,Male,Mumbai,1404510,60,Mobile,Safari,50,13,Fashion,2948.12,Wallet,Regular,Social Media,Wednesday,7,0
2978,41,Other,Delhi,624319,27,Desktop,Chrome,119,8,Books,12700.57,COD,Gold,Organic,Thursday,0,1
2979,51,Male,Bangalore,342582,43,Tablet,Safari,10,24,Fashion,1357.52,Debit Card,Platinum,Referral,Friday,1,1
2980,44,Other,Kolkata,890051,76,Desktop,Firefox,111,6,Home,834.27,Net Banking,Silver,Email,Thursday,7,0
2981,58,Male,Ahmedabad,1196442,20,Desktop,Edge,28,2,Beauty,12717.85,UPI,Silver,Ads,Sunday,4,0
2982,18,Female,Mumbai,268309,63,Mobile,Safari,104,6,Home,11498.89,UPI,Gold,Referral,Monday,1,0
2983,25,Other,Kolkata,1422698,80,Tablet,Chrome,37,20,Electronics,6652.1,UPI,Silver,Referral,Monday,6,0
2984,40,Female,Bangalore,1499529,25,Mobile,Firefox,41,14,Sports,10307.3,Debit Card,Gold,Referral,Thursday,1,0
2985,55,Other,Hyderabad,751665,27,Tablet,Opera,97,7,Home,13718.37,COD,Regular,Referral,Thursday,2,0
2986,23,Male,Mumbai,520480,52,Mobile,Opera,61,27,Electronics,12930.08,UPI,Silver,Organic,Friday,2,0
2987,39,Other,Delhi,537456,82,Tablet,Firefox,51,17,Electronics,1565.29,Debit Card,Platinum,Ads,Friday,7,0
2988,42,Female,Bangalore,1496239,10,Desktop,Chrome,8,3,Fashion,13594.57,Net Banking,Regular,Referral,Monday,1,0
2989,35,Other,Ahmedabad,1175723,50,Tablet,Opera,101,14,Home,13224.71,Net Banking,Platinum,Organic,Sunday,6,0
2990,34,Male,Chennai,1081373,30,Tablet,Edge,114,24,Books,13425.32,Credit Card,Platinum,Referral,Saturday,8,0
2991,29,Other,Delhi,521373,1,Mobile,Edge,58,1,Beauty,16962.33,Debit Card,Silver,Email,Sunday,9,0
2992,23,Female,Ahmedabad,1174152,54,Tablet,Chrome,105,29,Beauty,11576.38,UPI,Silver,Organic,Sunday,4,1
2993,43,Male,Delhi,1234448,4,Tablet,Chrome,61,26,Sports,18764.23,Wallet,Silver,Email,Tuesday,0,1
2994,44,Female,Mumbai,1012130,87,Tablet,Edge,33,12,Sports,19602.18,Debit Card,Regular,Referral,Sunday,4,0
2995,25,Other,Kolkata,769457,7,Tablet,Chrome,19,3,Fashion,15061.69,Debit Card,Platinum,Ads,Saturday,2,0
2996,36,Female,Pune,1140206,30,Desktop,Firefox,30,19,Home,7237.77,COD,Gold,Organic,Thursday,6,1
2997,59,Other,Delhi,1085006,90,Mobile,Chrome,78,12,Sports,2947.66,Credit Card,Regular,Email,Friday,9,0
2998,18,Male,Bangalore,503166,65,Tablet,Edge,14,24,Home,16420.78,Debit Card,Gold,Email,Sunday,0,0
2999,46,Female,Chennai,266543,29,Mobile,Safari,36,14,Books,3017.98,UPI,Silver,Ads,Thursday,6,0
3000,52,Female,Hyderabad,1079387,25,Desktop,Chrome,7,1,Beauty,3008.77,Wallet,Platinum,Organic,Monday,7,0
3001,57,Other,Chennai,1229523,40,Desktop,Opera,116,26,Electronics,18388.95,Credit Card,Silver,Social Media,Friday,2,0
3002,31,Female,Bangalore,1455358,26,Tablet,Firefox,107,5,Beauty,11241.47,Net Banking,Silver,Email,Saturday,8,0
3003,52,Female,Mumbai,1080957,17,Mobile,Firefox,34,7,Fashion,5937.33,Debit Card,Silver,Organic,Wednesday,7,0
3004,37,Male,Bangalore,948227,31,Mobile,Firefox,50,20,Home,19263.38,Wallet,Regular,Social Media,Monday,8,0
3005,30,Other,Pune,834518,61,Mobile,Opera,32,26,Electronics,14175.88,COD,Gold,Organic,Thursday,0,0
3006,55,Other,Pune,1045068,8,Desktop,Opera,42,19,Electronics,10743.41,UPI,Gold,Referral,Friday,7,0
3007,25,Male,Pune,1304215,69,Desktop,Firefox,33,26,Fashion,6656.66,Wallet,Gold,Email,Monday,8,0
3008,37,Male,Delhi,417501,1,Tablet,Firefox,119,6,Electronics,13564.67,Debit Card,Silver,Social Media,Thursday,2,0
3009,50,Other,Mumbai,1002171,79,Mobile,Firefox,14,21,Home,14644.81,COD,Regular,Ads,Tuesday,5,0
3010,43,Male,Kolkata,623133,71,Mobile,Chrome,89,18,Beauty,14270.99,Net Banking,Silver,Ads,Saturday,3,0
3011,56,Male,Pune,1237592,46,Desktop,Opera,28,6,Home,3987.22,Debit Card,Gold,Referral,Friday,3,0
3012,38,Male,Kolkata,220704,91,Tablet,Edge,106,11,Sports,13975.16,COD,Platinum,Referral,Sunday,5,0
3013,59,Other,Hyderabad,651737,99,Tablet,Chrome,114,29,Electronics,11670.79,Wallet,Regular,Social Media,Tuesday,4,0
3014,58,Male,Hyderabad,1452390,91,Tablet,Edge,39,29,Electronics,17016.52,UPI,Platinum,Email,Monday,7,1
3015,26,Female,Kolkata,1272883,20,Desktop,Chrome,94,29,Home,12532.9,UPI,Regular,Email,Friday,6,0
3016,41,Female,Ahmedabad,1173774,82,Mobile,Chrome,31,3,Books,3010.91,Net Banking,Platinum,Ads,Thursday,7,0
3017,54,Other,Bangalore,300924,40,Tablet,Edge,24,9,Fashion,6438.8,Credit Card,Silver,Referral,Tuesday,9,0
3018,58,Male,Pune,612136,2,Tablet,Firefox,115,3,Books,14901.97,Wallet,Regular,Ads,Monday,2,1
3019,34,Female,Delhi,242928,94,Mobile,Edge,4,25,Home,14825.24,Debit Card,Regular,Social Media,Thursday,4,0
3020,41,Other,Ahmedabad,682216,61,Tablet,Safari,78,6,Beauty,4532.02,Wallet,Regular,Ads,Thursday,4,1
3021,38,Female,Hyderabad,587855,94,Desktop,Opera,9,24,Fashion,7156.41,COD,Platinum,Ads,Sunday,1,0
3022,56,Male,Chennai,1102414,71,Tablet,Safari,100,9,Electronics,404.86,Net Banking,Silver,Referral,Thursday,4,0
3023,58,Other,Mumbai,306172,77,Mobile,Chrome,70,8,Books,6700.92,Net Banking,Silver,Referral,Thursday,5,0
3024,56,Female,Chennai,1087555,97,Desktop,Edge,24,27,Books,624.15,Wallet,Regular,Email,Saturday,6,0
3025,30,Other,Kolkata,460226,30,Tablet,Firefox,90,2,Electronics,17470.13,Wallet,Silver,Email,Tuesday,4,0
3026,28,Female,Ahmedabad,207564,30,Mobile,Firefox,98,19,Fashion,13366.28,COD,Platinum,Email,Thursday,8,0
3027,36,Female,Hyderabad,955537,87,Mobile,Safari,65,24,Fashion,19386.04,Credit Card,Platinum,Ads,Wednesday,4,0
3028,28,Male,Hyderabad,1180263,45,Mobile,Safari,87,16,Fashion,17849.29,Wallet,Regular,Ads,Friday,1,0
3029,30,Male,Bangalore,873150,24,Mobile,Chrome,17,5,Electronics,12109.16,Credit Card,Gold,Organic,Thursday,7,0
3030,18,Female,Bangalore,293695,84,Tablet,Opera,100,10,Electronics,10108.28,Net Banking,Gold,Social Media,Thursday,6,1
3031,57,Other,Pune,430953,92,Tablet,Chrome,37,20,Books,17686.12,Net Banking,Regular,Organic,Saturday,7,0
3032,36,Other,Kolkata,418371,56,Desktop,Firefox,50,22,Books,6038.46,Net Banking,Platinum,Social Media,Wednesday,7,1
3033,29,Male,Mumbai,532991,83,Desktop,Edge,45,12,Electronics,4548.01,Net Banking,Gold,Referral,Sunday,4,0
3034,25,Female,Pune,741479,61,Mobile,Safari,20,12,Electronics,8259.42,Net Banking,Gold,Ads,Friday,1,0
3035,25,Male,Ahmedabad,1007340,13,Mobile,Firefox,59,29,Electronics,1158.64,Debit Card,Gold,Organic,Saturday,4,0
3036,29,Female,Bangalore,856775,80,Desktop,Chrome,59,6,Home,6109.24,Debit Card,Regular,Ads,Saturday,2,0
3037,50,Female,Delhi,1288852,56,Tablet,Opera,90,14,Home,1765.24,Debit Card,Platinum,Organic,Thursday,8,0
3038,43,Male,Mumbai,1296226,15,Tablet,Edge,11,7,Home,1147.95,UPI,Silver,Email,Thursday,4,0
3039,56,Other,Delhi,1313003,11,Tablet,Opera,55,21,Fashion,11071.66,Debit Card,Regular,Social Media,Sunday,6,0
3040,45,Male,Ahmedabad,808657,12,Mobile,Chrome,84,1,Electronics,14192.49,Wallet,Regular,Email,Thursday,3,0
3041,22,Female,Pune,1146840,86,Desktop,Chrome,65,14,Books,10779.82,Debit Card,Platinum,Ads,Wednesday,9,0
3042,25,Male,Bangalore,294957,89,Desktop,Firefox,108,15,Books,1504.49,Wallet,Platinum,Referral,Saturday,5,0
3043,42,Other,Mumbai,1481448,3,Desktop,Edge,77,13,Home,7959.89,Credit Card,Silver,Referral,Friday,3,0
3044,44,Other,Ahmedabad,539460,24,Tablet,Chrome,58,24,Fashion,2307.93,Net Banking,Regular,Email,Monday,5,0
3045,40,Female,Pune,1157294,89,Desktop,Firefox,100,1,Beauty,13036.27,COD,Regular,Organic,Friday,3,0
3046,47,Male,Hyderabad,1485447,9,Desktop,Chrome,44,20,Sports,16545.49,Wallet,Regular,Email,Wednesday,1,0
3047,40,Other,Pune,1290050,92,Tablet,Firefox,102,19,Beauty,2422.44,Credit Card,Gold,Referral,Sunday,8,1
3048,37,Male,Kolkata,418091,46,Mobile,Opera,77,19,Beauty,1430.37,UPI,Platinum,Email,Friday,7,0
3049,35,Other,Chennai,764388,94,Mobile,Firefox,14,6,Sports,8178.44,Credit Card,Regular,Social Media,Saturday,3,0
3050,35,Female,Hyderabad,317982,71,Tablet,Opera,76,24,Books,6139.13,COD,Regular,Email,Sunday,5,0
3051,19,Female,Delhi,1497244,60,Desktop,Safari,117,5,Fashion,5287.73,Credit Card,Silver,Organic,Sunday,5,1
3052,21,Male,Hyderabad,467560,11,Mobile,Chrome,52,22,Sports,4306.78,Credit Card,Gold,Ads,Saturday,2,0
3053,47,Female,Pune,215251,10,Mobile,Safari,34,28,Fashion,6406.81,Debit Card,Gold,Email,Thursday,4,0
3054,50,Other,Ahmedabad,1241750,3,Mobile,Edge,63,22,Beauty,19310.95,UPI,Regular,Social Media,Wednesday,3,0
3055,53,Female,Hyderabad,459463,19,Tablet,Safari,27,28,Sports,17167.65,Wallet,Gold,Organic,Wednesday,6,1
3056,35,Other,Chennai,717656,2,Mobile,Firefox,118,17,Beauty,12067.01,Debit Card,Gold,Social Media,Friday,4,0
3057,54,Other,Kolkata,516966,17,Desktop,Firefox,12,15,Sports,16029.44,COD,Silver,Organic,Friday,5,0
3058,36,Female,Pune,1447652,93,Tablet,Edge,38,7,Sports,393.24,UPI,Silver,Referral,Tuesday,1,0
3059,45,Other,Chennai,1235880,2,Tablet,Edge,118,17,Electronics,2317.96,Wallet,Gold,Referral,Friday,4,0
3060,57,Other,Hyderabad,910660,53,Mobile,Chrome,100,12,Home,5919.98,Wallet,Silver,Ads,Sunday,8,0
3061,37,Male,Chennai,243655,16,Desktop,Firefox,56,7,Home,12913.59,COD,Regular,Ads,Friday,7,0
